start,end,span_days,net_target_change_pp,decreases,files
2018-04-28,2018-05-07,9.0,0.00699162483215332,3,hmi.m_45s.2018.04.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.07_00_01_30_TAI.magnetogram_processed.npy
2018-05-01,2018-05-08,7.0,0.18234848976135254,2,hmi.m_45s.2018.05.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.08_00_01_30_TAI.magnetogram_processed.npy
2018-05-03,2018-05-09,6.0,0.17741322517395042,2,hmi.m_45s.2018.05.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.09_00_01_30_TAI.magnetogram_processed.npy
2018-05-04,2018-05-14,10.0,0.0818490982055664,2,hmi.m_45s.2018.05.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.14_00_01_30_TAI.magnetogram_processed.npy
2018-05-07,2018-05-16,9.0,-0.01671314239501953,3,hmi.m_45s.2018.05.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.16_00_01_30_TAI.magnetogram_processed.npy
2018-05-14,2018-05-23,9.0,-0.10428428649902366,2,hmi.m_45s.2018.05.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.23_00_01_30_TAI.magnetogram_processed.npy
2018-05-16,2018-05-24,8.0,-0.08062124252319336,1,hmi.m_45s.2018.05.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.24_00_01_30_TAI.magnetogram_processed.npy
2018-05-21,2018-05-25,4.0,0.027889013290405273,0,hmi.m_45s.2018.05.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.25_00_01_30_TAI.magnetogram_processed.npy
2018-05-22,2018-05-27,5.0,0.014156103134155273,1,hmi.m_45s.2018.05.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.27_00_01_30_TAI.magnetogram_processed.npy
2018-05-23,2018-05-28,5.0,0.03237724304199219,1,hmi.m_45s.2018.05.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.28_00_01_30_TAI.magnetogram_processed.npy
2018-05-24,2018-05-31,7.0,0.025510787963867188,1,hmi.m_45s.2018.05.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.31_00_01_30_TAI.magnetogram_processed.npy
2018-05-25,2018-06-01,7.0,0.024884939193725586,1,hmi.m_45s.2018.05.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.06.01_00_01_30_TAI.magnetogram_processed.npy
2018-05-27,2018-06-04,8.0,0.014960765838623047,1,hmi.m_45s.2018.05.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.28_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.05.31_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.06.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.06.04_00_01_30_TAI.magnetogram_processed.npy
2018-06-24,2018-07-03,9.0,-0.07954239845275879,2,hmi.m_45s.2018.06.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.06.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.03_00_01_30_TAI.magnetogram_processed.npy
2018-06-27,2018-07-05,8.0,-0.03317594528198242,1,hmi.m_45s.2018.06.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.05_00_01_30_TAI.magnetogram_processed.npy
2018-07-01,2018-07-08,7.0,0.010299682617187278,1,hmi.m_45s.2018.07.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.08_00_01_30_TAI.magnetogram_processed.npy
2018-07-02,2018-07-10,8.0,0.02001523971557595,1,hmi.m_45s.2018.07.02_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.10_00_01_30_TAI.magnetogram_processed.npy
2018-07-03,2018-07-11,8.0,0.04602074623107888,1,hmi.m_45s.2018.07.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.11_00_01_30_TAI.magnetogram_processed.npy
2018-07-05,2018-07-12,7.0,0.0680088996887207,1,hmi.m_45s.2018.07.05_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.12_00_01_30_TAI.magnetogram_processed.npy
2018-07-08,2018-07-14,6.0,0.10941624641418457,0,hmi.m_45s.2018.07.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.14_00_01_30_TAI.magnetogram_processed.npy
2018-07-10,2018-07-16,6.0,0.07335543632507346,1,hmi.m_45s.2018.07.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.16_00_01_30_TAI.magnetogram_processed.npy
2018-07-11,2018-07-17,6.0,0.0311434268951416,2,hmi.m_45s.2018.07.11_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.17_00_01_30_TAI.magnetogram_processed.npy
2018-07-12,2018-07-18,6.0,-0.006210803985595703,3,hmi.m_45s.2018.07.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.18_00_01_30_TAI.magnetogram_processed.npy
2018-07-14,2018-07-19,5.0,-0.06235241889953613,4,hmi.m_45s.2018.07.14_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.19_00_01_30_TAI.magnetogram_processed.npy
2018-07-16,2018-07-20,4.0,-0.0493049621582029,4,hmi.m_45s.2018.07.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.20_00_01_30_TAI.magnetogram_processed.npy
2018-07-17,2018-07-21,4.0,-0.028753280639648215,3,hmi.m_45s.2018.07.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.21_00_01_30_TAI.magnetogram_processed.npy
2018-07-18,2018-07-23,5.0,-0.01252889633178711,2,hmi.m_45s.2018.07.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.23_00_01_30_TAI.magnetogram_processed.npy
2018-07-19,2018-07-24,5.0,-0.002682209014892578,2,hmi.m_45s.2018.07.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.24_00_01_30_TAI.magnetogram_processed.npy
2018-07-20,2018-07-26,6.0,-0.00022649765014670642,2,hmi.m_45s.2018.07.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.26_00_01_30_TAI.magnetogram_processed.npy
2018-07-21,2018-07-30,9.0,-0.010520219802856445,3,hmi.m_45s.2018.07.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.07.30_00_01_30_TAI.magnetogram_processed.npy
2018-07-30,2018-08-09,10.0,0.06983280181884766,0,hmi.m_45s.2018.07.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.09_00_01_30_TAI.magnetogram_processed.npy
2018-08-06,2018-08-16,10.0,-0.011622905731201172,2,hmi.m_45s.2018.08.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.16_00_01_30_TAI.magnetogram_processed.npy
2018-08-07,2018-08-17,10.0,-0.01901984214782715,2,hmi.m_45s.2018.08.07_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.17_00_01_30_TAI.magnetogram_processed.npy
2018-08-09,2018-08-19,10.0,-0.23332834243774414,3,hmi.m_45s.2018.08.09_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.19_00_01_30_TAI.magnetogram_processed.npy
2018-08-15,2018-08-20,5.0,-0.11810660362243652,2,hmi.m_45s.2018.08.15_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.20_00_01_30_TAI.magnetogram_processed.npy
2018-08-16,2018-08-23,7.0,-0.09220242500305176,1,hmi.m_45s.2018.08.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.23_00_01_30_TAI.magnetogram_processed.npy
2018-08-17,2018-08-24,7.0,-0.0910639762878418,1,hmi.m_45s.2018.08.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.24_00_01_30_TAI.magnetogram_processed.npy
2018-08-19,2018-08-25,6.0,0.1404881477355957,0,hmi.m_45s.2018.08.19_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.25_00_01_30_TAI.magnetogram_processed.npy
2018-08-20,2018-08-26,6.0,0.06014108657836936,1,hmi.m_45s.2018.08.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.26_00_01_30_TAI.magnetogram_processed.npy
2018-08-23,2018-08-29,6.0,0.016289949417114258,2,hmi.m_45s.2018.08.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.29_00_01_30_TAI.magnetogram_processed.npy
2018-08-24,2018-08-30,6.0,0.03529787063598633,2,hmi.m_45s.2018.08.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.30_00_01_30_TAI.magnetogram_processed.npy
2018-08-25,2018-09-01,7.0,-0.02034902572631858,3,hmi.m_45s.2018.08.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.01_00_01_30_TAI.magnetogram_processed.npy
2018-08-26,2018-09-03,8.0,-0.004792213439941628,2,hmi.m_45s.2018.08.26_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.03_00_01_30_TAI.magnetogram_processed.npy
2018-08-29,2018-09-04,6.0,0.017118453979492188,1,hmi.m_45s.2018.08.29_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.08.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.04_00_01_30_TAI.magnetogram_processed.npy
2018-08-30,2018-09-06,7.0,0.00814199447631836,1,hmi.m_45s.2018.08.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.06_00_01_30_TAI.magnetogram_processed.npy
2018-09-01,2018-09-10,9.0,0.010204315185547097,1,hmi.m_45s.2018.09.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.10_00_01_30_TAI.magnetogram_processed.npy
2018-09-16,2018-09-24,8.0,-0.03769993782043457,3,hmi.m_45s.2018.09.16_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.24_00_01_30_TAI.magnetogram_processed.npy
2018-09-17,2018-09-25,8.0,-0.05058646202087402,4,hmi.m_45s.2018.09.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.25_00_01_30_TAI.magnetogram_processed.npy
2018-09-22,2018-09-27,5.0,-0.023168325424194558,4,hmi.m_45s.2018.09.22_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.27_00_01_30_TAI.magnetogram_processed.npy
2018-09-23,2018-09-30,7.0,-0.002080202102661133,3,hmi.m_45s.2018.09.23_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.30_00_01_30_TAI.magnetogram_processed.npy
2018-09-24,2018-10-01,7.0,0.012278556823730469,2,hmi.m_45s.2018.09.24_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.01_00_01_30_TAI.magnetogram_processed.npy
2018-09-25,2018-10-03,8.0,0.005155801773071289,2,hmi.m_45s.2018.09.25_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.03_00_01_30_TAI.magnetogram_processed.npy
2018-09-27,2018-10-04,7.0,0.0012814998626708984,2,hmi.m_45s.2018.09.27_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.04_00_01_30_TAI.magnetogram_processed.npy
2018-09-30,2018-10-06,6.0,-0.018614530563354492,3,hmi.m_45s.2018.09.30_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.06_00_01_30_TAI.magnetogram_processed.npy
2018-10-01,2018-10-08,7.0,-0.0558018684387207,4,hmi.m_45s.2018.10.01_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.08_00_01_30_TAI.magnetogram_processed.npy
2018-10-03,2018-10-10,7.0,-0.03542900085449219,3,hmi.m_45s.2018.10.03_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.10_00_01_30_TAI.magnetogram_processed.npy
2018-10-04,2018-10-12,8.0,-0.021505355834960715,2,hmi.m_45s.2018.10.04_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.12_00_01_30_TAI.magnetogram_processed.npy
2018-10-06,2018-10-13,7.000520833333334,0.44345259666442893,1,hmi.m_45s.2018.10.06_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.13_00_02_15_TAI.magnetogram_processed.npy
2018-10-08,2018-10-17,9.0,0.02580285072326638,1,hmi.m_45s.2018.10.08_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.13_00_02_15_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.17_00_01_30_TAI.magnetogram_processed.npy
2018-10-10,2018-10-18,8.0,0.011825561523437722,2,hmi.m_45s.2018.10.10_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.13_00_02_15_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.18_00_01_30_TAI.magnetogram_processed.npy
2018-10-12,2018-10-20,8.0,-0.012832880020141602,3,hmi.m_45s.2018.10.12_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.13_00_02_15_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.20_00_01_30_TAI.magnetogram_processed.npy
2018-10-13,2018-10-21,7.999479166666666,-0.48776865005493186,4,hmi.m_45s.2018.10.13_00_02_15_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.21_00_01_30_TAI.magnetogram_processed.npy
2018-10-17,2018-10-23,6.0,-0.06437897682189919,4,hmi.m_45s.2018.10.17_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.18_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.20_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.21_00_01_30_TAI.magnetogram_processed.npy;hmi.m_45s.2018.10.23_00_01_30_TAI.magnetogram_processed.npy
